timestamp_ms,excursion_id,event,symbol,direction,residual_bps,threshold_bps,net_margin_bps,spread_bps,binance_move_bps,mexc_move_bps,binance_age_ms,mexc_age_ms,reject_reason,signal_to_order_latency_ms,live_pnl_usdt,move_bps,mfe_bps,mae_bps,exit_reason,hold_ms,filled_qty,effective_leverage,live_notional_usdt,demo_entry_fee_usdt,demo_exit_fee_usdt,demo_gross_pnl_usdt,demo_net_pnl_usdt,exit_residual_bps,decision_demo_net_bps,signal_detected_ms,demo_book_lookup_start_ms,demo_book_lookup_end_ms,ioc_call_start_ms,ioc_post_start_ms,ioc_post_response_ms,ioc_confirmed_ms,reconciliation_start_ms,provisional_started_ms,position_visible_ms,signal_to_ioc_post_ms,ioc_post_roundtrip_ms,ioc_confirmation_ms,reconciliation_ms,signal_to_provisional_ms,signal_to_position_visible_ms
1786802171385,9833566fb04147eba931e535e11d724b,demo_ioc_request,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,2.000,1674.000,,1.405,,,,,,,,,,,,,,,,1786802171384.107,1786802171385.263,1786802171385.269,1786802171385.512,,,,,,,,,,,,
1786802172028,9833566fb04147eba931e535e11d724b,demo_ioc_response,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,2.000,1674.000,,1.405,,,,,,,,,,,,,,,,1786802171384.107,1786802171385.263,1786802171385.269,1786802171385.512,1786802171401.876,1786802171734.679,1786802172028.889,,,,17.769,332.803,627.013,,,
1786802172353,9833566fb04147eba931e535e11d724b,demo_position_visible,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,2.000,1674.000,,,,,,,,,1055.5,200,,,,,,,,1786802171384.107,1786802171385.263,1786802171385.269,1786802171385.512,1786802171401.876,1786802171734.679,1786802172028.889,1786802172030.329,1786802172030.337,1786802172353.692,17.769,332.803,627.013,323.363,646.229,969.584
1786802196532,9833566fb04147eba931e535e11d724b,demo_exit,LINK_USDT,1,2.112043938,1.256133495,0.855910443,1.056133495,2.112043938,0.000000000,2.000,1674.000,,,3.166500000,3.168233182,3.168233182,-1.056077727,binance_target_caught,23564.875,1055.5,200,9994.529500000,1.998905900,2.000094100,6.333000000,2.334000000,0.000000000,-0.832400465,1786802171384.107,1786802171385.263,1786802171385.269,1786802171385.512,1786802171401.876,1786802171734.679,1786802172028.889,1786802172030.329,1786802172030.337,1786802172353.692,17.769,332.803,627.013,323.363,646.229,969.584
1786802291371,fd4cba4ed66e41469a58cd7720754c01,crossing,LINK_USDT,-1,-2.109593384,1.254685440,0.854907944,1.054685440,-2.109593384,0.000000000,0.000,654.000,,,,,,,,,,,,,,,,,,1786802291371.005,,,,,,,,,,,,,,,
1786802291372,fd4cba4ed66e41469a58cd7720754c01,demo_ioc_request,LINK_USDT,-1,-2.109593384,1.254685440,0.854907944,1.054685440,-2.109593384,0.000000000,1.000,655.000,,1.085,,,,,,,,,,,,,,,,1786802291371.005,1786802291371.965,1786802291371.969,1786802291372.090,,,,,,,,,,,,
1786802292032,fd4cba4ed66e41469a58cd7720754c01,demo_ioc_response,LINK_USDT,-1,-2.109593384,1.254685440,0.854907944,1.054685440,-2.109593384,0.000000000,1.000,655.000,,1.085,,,,,,,,,,,,,,,,1786802291371.005,1786802291371.965,1786802291371.969,1786802291372.090,1786802291389.026,1786802291726.784,1786802292032.301,,,,18.021,337.758,643.275,,,
1786802297630,fd4cba4ed66e41469a58cd7720754c01,rejected,LINK_USDT,-1,-2.109593384,1.254685440,0.854907944,1.054685440,-2.109593384,0.000000000,1.000,655.000,demo_ioc_unfilled_or_pending,1.085,,,,,,,,,,,,,,,,1786802291371.005,1786802291371.965,1786802291371.969,1786802291372.090,1786802291389.026,1786802291726.784,1786802292032.301,1786802292033.176,,,18.021,337.758,643.275,,,
1786802348875,281413cee3714a79b99ea646269a9897,crossing,LINK_USDT,1,3.170577072,1.256021965,1.914555106,1.056021965,3.170577072,0.000000000,16.000,1.000,,,,,,,,,,,,,,,,,,1786802348875.531,,,,,,,,,,,,,,,
1786802348876,281413cee3714a79b99ea646269a9897,demo_ioc_request,LINK_USDT,1,3.170577072,1.256021965,1.914555106,1.056021965,3.170577072,0.000000000,18.000,3.000,,0.894,,,,,,,,,,,,,,,,1786802348875.531,1786802348876.314,1786802348876.317,1786802348876.425,,,,,,,,,,,,
1786802349525,281413cee3714a79b99ea646269a9897,demo_ioc_response,LINK_USDT,1,3.170577072,1.256021965,1.914555106,1.056021965,3.170577072,0.000000000,18.000,3.000,,0.894,,,,,,,,,,,,,,,,1786802348875.531,1786802348876.314,1786802348876.317,1786802348876.425,1786802348890.363,1786802349222.514,1786802349525.119,,,,14.832,332.151,634.756,,,
1786802349886,281413cee3714a79b99ea646269a9897,demo_position_visible,LINK_USDT,1,3.170577072,1.256021965,1.914555106,1.056021965,3.170577072,0.000000000,18.000,3.000,,,,,,,,,1055.4,200,,,,,,,,1786802348875.531,1786802348876.314,1786802348876.317,1786802348876.425,1786802348890.363,1786802349222.514,1786802349525.119,1786802349526.146,1786802349526.150,1786802349886.146,14.832,332.151,634.756,360.000,650.619,1010.615
1786802382074,281413cee3714a79b99ea646269a9897,demo_exit,LINK_USDT,1,3.170577072,1.256021965,1.914555106,1.056021965,3.170577072,0.000000000,18.000,3.000,,,-3.166200000,-3.167898627,2.111932418,-7.391763464,positive_trailing_stop,32036.729,1055.4,200,9994.638000000,1.997661120,1.998238880,3.166200000,-0.829700000,0.000000000,-0.830726965,1786802348875.531,1786802348876.314,1786802348876.317,1786802348876.425,1786802348890.363,1786802349222.514,1786802349525.119,1786802349526.146,1786802349526.150,1786802349886.146,14.832,332.151,634.756,360.000,650.619,1010.615
1786802473316,b2423c9039a345739eea2d2f7f9bdf23,crossing,LINK_USDT,-1,-2.110706567,1.255241914,0.855464653,1.055241914,-2.110706567,0.000000000,74.000,1.000,,,,,,,,,,,,,,,,,,1786802473316.863,,,,,,,,,,,,,,,
1786802473318,b2423c9039a345739eea2d2f7f9bdf23,demo_ioc_request,LINK_USDT,-1,-2.110706567,1.255241914,0.855464653,1.055241914,-2.110706567,0.000000000,75.000,2.000,,1.165,,,,,,,,,,,,,,,,1786802473316.863,1786802473317.929,1786802473317.932,1786802473318.027,,,,,,,,,,,,
1786802473945,b2423c9039a345739eea2d2f7f9bdf23,demo_ioc_response,LINK_USDT,-1,-2.110706567,1.255241914,0.855464653,1.055241914,-2.110706567,0.000000000,75.000,2.000,,1.165,,,,,,,,,,,,,,,,1786802473316.863,1786802473317.929,1786802473317.932,1786802473318.027,1786802473329.086,1786802473660.632,1786802473945.796,,,,12.223,331.546,616.710,,,
1786802474287,b2423c9039a345739eea2d2f7f9bdf23,demo_position_visible,LINK_USDT,-1,-2.110706567,1.255241914,0.855464653,1.055241914,-2.110706567,0.000000000,75.000,2.000,,,,,,,,,1055.8,200,,,,,,,,1786802473316.863,1786802473317.929,1786802473317.932,1786802473318.027,1786802473329.086,1786802473660.632,1786802473945.796,1786802473946.753,1786802473946.757,1786802474287.725,12.223,331.546,616.710,340.972,629.895,970.863
1786802492790,b2423c9039a345739eea2d2f7f9bdf23,demo_exit,LINK_USDT,-1,-2.110706567,1.255241914,0.855464653,1.055241914,-2.110706567,0.000000000,75.000,2.000,,,-2.111600000,-2.110595188,1.055297594,-2.110595188,demo_adverse_cut,13747.303,1055.8,200,10004.760800000,2.000952160,2.001347840,-2.111600000,-6.113900000,0.000000000,-6.111017307,1786802473316.863,1786802473317.929,1786802473317.932,1786802473318.027,1786802473329.086,1786802473660.632,1786802473945.796,1786802473946.753,1786802473946.757,1786802474287.725,12.223,331.546,616.710,340.972,629.895,970.863
1786802514258,8d72e3405ab248f3a85b1e981aa01675,crossing,LINK_USDT,1,1.583740270,1.255130572,0.328609697,1.055130572,1.583740270,0.000000000,0.000,1793.000,,,,,,,,,,,,,,,,,,1786802514258.578,,,,,,,,,,,,,,,
1786802514259,8d72e3405ab248f3a85b1e981aa01675,demo_ioc_request,LINK_USDT,1,1.583740270,1.255130572,0.328609697,1.055130572,1.583740270,0.000000000,1.000,1794.000,,0.790,,,,,,,,,,,,,,,,1786802514258.578,1786802514259.294,1786802514259.297,1786802514259.369,,,,,,,,,,,,
1786802515977,8d72e3405ab248f3a85b1e981aa01675,demo_ioc_response,LINK_USDT,1,1.583740270,1.255130572,0.328609697,1.055130572,1.583740270,0.000000000,1.000,1794.000,,0.790,,,,,,,,,,,,,,,,1786802514258.578,1786802514259.294,1786802514259.297,1786802514259.369,1786802514269.977,1786802514562.933,1786802515977.712,,,,11.398,292.957,1707.736,,,
1786802518944,8d72e3405ab248f3a85b1e981aa01675,demo_position_visible,LINK_USDT,1,1.583740270,1.255130572,0.328609697,1.055130572,1.583740270,0.000000000,1.000,1794.000,,,,,,,,,1054.5,200,,,,,,,,1786802514258.578,1786802514259.294,1786802514259.297,1786802514259.369,1786802514269.977,1786802514562.933,1786802515977.712,1786802515978.510,,1786802518944.332,11.398,292.957,1707.736,2965.822,,4685.753
1786802546866,8d72e3405ab248f3a85b1e981aa01675,demo_exit,LINK_USDT,1,1.583740270,1.255130572,0.328609697,1.055130572,1.583740270,0.000000000,1.000,1794.000,,,3.163500000,3.165224731,3.165224731,-8.440599283,binance_target_caught,30681.451,1054.5,200,9994.551000000,0.000000000,3.997600000,13.708500000,9.710900000,0.000000000,8.556435434,1786802514258.578,1786802514259.294,1786802514259.297,1786802514259.369,1786802514269.977,1786802514562.933,1786802515977.712,1786802515978.510,,1786802518944.332,11.398,292.957,1707.736,2965.822,,4685.753
1786802572210,b2af42f3451746ad947a2ff4a7a716be,crossing,LINK_USDT,-1,-2.110038516,1.254907959,0.855130557,1.054907959,-2.110038516,0.000000000,0.000,58.000,,,,,,,,,,,,,,,,,,1786802572210.341,,,,,,,,,,,,,,,
1786802572211,b2af42f3451746ad947a2ff4a7a716be,demo_ioc_request,LINK_USDT,-1,-2.110038516,1.254907959,0.855130557,1.054907959,-2.110038516,0.000000000,1.000,59.000,,1.491,,,,,,,,,,,,,,,,1786802572210.341,1786802572211.688,1786802572211.693,1786802572211.832,,,,,,,,,,,,
1786802572867,b2af42f3451746ad947a2ff4a7a716be,demo_ioc_response,LINK_USDT,-1,-2.110038516,1.254907959,0.855130557,1.054907959,-2.110038516,0.000000000,1.000,59.000,,1.491,,,,,,,,,,,,,,,,1786802572210.341,1786802572211.688,1786802572211.693,1786802572211.832,1786802572225.298,1786802572557.984,1786802572867.430,,,,14.957,332.687,642.132,,,
1786802573218,b2af42f3451746ad947a2ff4a7a716be,demo_position_visible,LINK_USDT,-1,-2.110038516,1.254907959,0.855130557,1.054907959,-2.110038516,0.000000000,1.000,59.000,,,,,,,,,1055.5,200,,,,,,,,1786802572210.341,1786802572211.688,1786802572211.693,1786802572211.832,1786802572225.298,1786802572557.984,1786802572867.430,1786802572868.574,1786802572868.579,1786802573218.329,14.957,332.687,642.132,349.755,658.239,1007.989
1786802578500,b2af42f3451746ad947a2ff4a7a716be,demo_exit,LINK_USDT,-1,-2.110038516,1.254907959,0.855130557,1.054907959,-2.110038516,0.000000000,1.000,59.000,,,2.111000000,2.109927208,2.109927208,-1.054963604,binance_target_caught,5093.546,1055.5,200,10005.084500000,2.001016900,2.000583100,2.111000000,-1.890600000,0.000000000,-1.889650807,1786802572210.341,1786802572211.688,1786802572211.693,1786802572211.832,1786802572225.298,1786802572557.984,1786802572867.430,1786802572868.574,1786802572868.579,1786802573218.329,14.957,332.687,642.132,349.755,658.239,1007.989
1786802586337,69820402769c4a0e9bd8ea1e2b7450b6,crossing,XRP_USDT,-1,-1.997902209,1.198851321,0.799050888,0.998851321,-1.997902209,0.000000000,0.000,324.000,,,,,,,,,,,,,,,,,,1786802586337.883,,,,,,,,,,,,,,,
1786802586339,69820402769c4a0e9bd8ea1e2b7450b6,demo_ioc_request,XRP_USDT,-1,-1.997902209,1.198851321,0.799050888,0.998851321,-1.997902209,0.000000000,1.000,325.000,,1.128,,,,,,,,,,,,,,,,1786802586337.883,1786802586338.907,1786802586338.911,1786802586339.011,,,,,,,,,,,,
1786802586996,69820402769c4a0e9bd8ea1e2b7450b6,demo_ioc_response,XRP_USDT,-1,-1.997902209,1.198851321,0.799050888,0.998851321,-1.997902209,0.000000000,1.000,325.000,,1.128,,,,,,,,,,,,,,,,1786802586337.883,1786802586338.907,1786802586338.911,1786802586339.011,1786802586357.843,1786802586672.135,1786802586996.968,,,,19.960,314.292,639.125,,,
1786802587349,69820402769c4a0e9bd8ea1e2b7450b6,demo_position_visible,XRP_USDT,-1,-1.997902209,1.198851321,0.799050888,0.998851321,-1.997902209,0.000000000,1.000,325.000,,,,,,,,,9995,200,,,,,,,,1786802586337.883,1786802586338.907,1786802586338.911,1786802586339.011,1786802586357.843,1786802586672.135,1786802586996.968,1786802586997.882,1786802586997.887,1786802587349.340,19.960,314.292,639.125,351.458,660.004,1011.458
1786802593095,69820402769c4a0e9bd8ea1e2b7450b6,demo_exit,XRP_USDT,-1,-1.997902209,1.198851321,0.799050888,0.998851321,-1.997902209,0.000000000,1.000,325.000,,,2.998500000,2.996703626,2.996703626,-0.998901209,binance_target_caught,5510.718,9995,200,10005.994500000,2.001198900,2.000501100,2.998500000,-1.003200000,0.000000000,-1.002697033,1786802586337.883,1786802586338.907,1786802586338.911,1786802586339.011,1786802586357.843,1786802586672.135,1786802586996.968,1786802586997.882,1786802586997.887,1786802587349.340,19.960,314.292,639.125,351.458,660.004,1011.458
1786802630213,692ba0e0112e4392b64e5efedaf3df90,crossing,LINK_USDT,1,2.116290151,1.257921185,0.858368966,1.057921185,2.116290151,0.000000000,0.000,15.000,,,,,,,,,,,,,,,,,,1786802630213.471,,,,,,,,,,,,,,,
1786802630215,692ba0e0112e4392b64e5efedaf3df90,demo_ioc_request,LINK_USDT,1,2.116290151,1.257921185,0.858368966,1.057921185,2.116290151,0.000000000,1.000,16.000,,1.582,,,,,,,,,,,,,,,,1786802630213.471,1786802630214.883,1786802630214.888,1786802630215.053,,,,,,,,,,,,
1786802630910,692ba0e0112e4392b64e5efedaf3df90,demo_ioc_response,LINK_USDT,1,2.116290151,1.257921185,0.858368966,1.057921185,2.116290151,0.000000000,1.000,16.000,,1.582,,,,,,,,,,,,,,,,1786802630213.471,1786802630214.883,1786802630214.888,1786802630215.053,1786802630227.362,1786802630528.011,1786802630910.631,,,,13.891,300.649,683.270,,,
1786802631625,692ba0e0112e4392b64e5efedaf3df90,demo_position_visible,LINK_USDT,1,2.116290151,1.257921185,0.858368966,1.057921185,2.116290151,0.000000000,1.000,16.000,,,,,,,,,1057.3,200,,,,,,,,1786802630213.471,1786802630214.883,1786802630214.888,1786802630215.053,1786802630227.362,1786802630528.011,1786802630910.631,1786802630911.347,1786802630911.352,1786802631625.364,13.891,300.649,683.270,714.016,697.881,1411.893
1786802636718,692ba0e0112e4392b64e5efedaf3df90,demo_exit,LINK_USDT,1,2.116290151,1.257921185,0.858368966,1.057921185,2.116290151,0.000000000,1.000,16.000,,,-3.171900000,-3.173595684,0.000000000,-3.173595684,demo_adverse_cut,5298.347,1057.3,200,9994.656900000,1.998931380,1.998268620,-3.171900000,-7.169100000,0.000000000,-7.172960965,1786802630213.471,1786802630214.883,1786802630214.888,1786802630215.053,1786802630227.362,1786802630528.011,1786802630910.631,1786802630911.347,1786802630911.352,1786802631625.364,13.891,300.649,683.270,714.016,697.881,1411.893
1786802658768,0488c70157c84f4e9ffdd91805bc9ee8,crossing,LINK_USDT,-1,-2.116738114,1.258145072,0.858593043,1.058145072,-2.116738114,0.000000000,0.000,1702.000,,,,,,,,,,,,,,,,,,1786802658768.438,,,,,,,,,,,,,,,
1786802658769,0488c70157c84f4e9ffdd91805bc9ee8,demo_ioc_request,LINK_USDT,-1,-2.116738114,1.258145072,0.858593043,1.058145072,-2.116738114,0.000000000,1.000,1703.000,,1.302,,,,,,,,,,,,,,,,1786802658768.438,1786802658769.620,1786802658769.626,1786802658769.740,,,,,,,,,,,,
1786802659434,0488c70157c84f4e9ffdd91805bc9ee8,demo_ioc_response,LINK_USDT,-1,-2.116738114,1.258145072,0.858593043,1.058145072,-2.116738114,0.000000000,1.000,1703.000,,1.302,,,,,,,,,,,,,,,,1786802658768.438,1786802658769.620,1786802658769.626,1786802658769.740,1786802658788.868,1786802659126.403,1786802659434.180,,,,20.431,337.534,645.312,,,
1786802659796,0488c70157c84f4e9ffdd91805bc9ee8,demo_position_visible,LINK_USDT,-1,-2.116738114,1.258145072,0.858593043,1.058145072,-2.116738114,0.000000000,1.000,1703.000,,,,,,,,,1058.7,200,,,,,,,,1786802658768.438,1786802658769.620,1786802658769.626,1786802658769.740,1786802658788.868,1786802659126.403,1786802659434.180,1786802659435.590,1786802659435.595,1786802659796.652,20.431,337.534,645.312,361.062,667.158,1028.214
1786802669268,0488c70157c84f4e9ffdd91805bc9ee8,demo_exit,LINK_USDT,-1,-2.116738114,1.258145072,0.858593043,1.058145072,-2.116738114,0.000000000,1.000,1703.000,,,3.176100000,3.174603175,3.174603175,-1.058201058,binance_target_caught,8118.280,1058.7,200,10004.715000000,2.000943000,2.000257000,3.176100000,-0.825100000,0.000000000,-0.824761905,1786802658768.438,1786802658769.620,1786802658769.626,1786802658769.740,1786802658788.868,1786802659126.403,1786802659434.180,1786802659435.590,1786802659435.595,1786802659796.652,20.431,337.534,645.312,361.062,667.158,1028.214
1786802690956,1ed03dabaf3940298d86ad33d9c29eec,crossing,LINK_USDT,1,2.117186267,1.258705204,0.858481064,1.058705204,2.117186267,0.000000000,0.000,1857.000,,,,,,,,,,,,,,,,,,1786802690956.174,,,,,,,,,,,,,,,
1786802690957,1ed03dabaf3940298d86ad33d9c29eec,demo_ioc_request,LINK_USDT,1,2.117186267,1.258705204,0.858481064,1.058705204,2.117186267,0.000000000,2.000,1859.000,,1.467,,,,,,,,,,,,,,,,1786802690956.174,1786802690957.509,1786802690957.514,1786802690957.641,,,,,,,,,,,,
1786802691601,1ed03dabaf3940298d86ad33d9c29eec,demo_ioc_response,LINK_USDT,1,2.117186267,1.258705204,0.858481064,1.058705204,2.117186267,0.000000000,2.000,1859.000,,1.467,,,,,,,,,,,,,,,,1786802690956.174,1786802690957.509,1786802690957.514,1786802690957.641,1786802690977.219,1786802691325.231,1786802691601.717,,,,21.045,348.012,624.498,,,
1786802697092,1ed03dabaf3940298d86ad33d9c29eec,rejected,LINK_USDT,1,2.117186267,1.258705204,0.858481064,1.058705204,2.117186267,0.000000000,2.000,1859.000,demo_ioc_unfilled_or_pending,1.467,,,,,,,,,,,,,,,,1786802690956.174,1786802690957.509,1786802690957.514,1786802690957.641,1786802690977.219,1786802691325.231,1786802691601.717,1786802691603.168,,,21.045,348.012,624.498,,,
1786802762688,6f1b49317c5542c9a249dbd166edc625,crossing,LINK_USDT,-1,-1.586839812,1.258145072,0.328694740,1.058145072,-1.586839812,0.000000000,0.000,61.000,,,,,,,,,,,,,,,,,,1786802762688.069,,,,,,,,,,,,,,,
1786802762688,6f1b49317c5542c9a249dbd166edc625,demo_ioc_request,LINK_USDT,-1,-1.586839812,1.258145072,0.328694740,1.058145072,-1.586839812,0.000000000,1.000,62.000,,0.921,,,,,,,,,,,,,,,,1786802762688.069,1786802762688.903,1786802762688.906,1786802762688.989,,,,,,,,,,,,
1786802763272,6f1b49317c5542c9a249dbd166edc625,demo_ioc_response,LINK_USDT,-1,-1.586839812,1.258145072,0.328694740,1.058145072,-1.586839812,0.000000000,1.000,62.000,,0.921,,,,,,,,,,,,,,,,1786802762688.069,1786802762688.903,1786802762688.906,1786802762688.989,1786802762700.863,1786802763001.446,1786802763272.402,,,,12.794,300.583,571.540,,,
1786802763615,6f1b49317c5542c9a249dbd166edc625,demo_position_visible,LINK_USDT,-1,-1.586839812,1.258145072,0.328694740,1.058145072,-1.586839812,0.000000000,1.000,62.000,,,,,,,,,1058.7,200,,,,,,,,1786802762688.069,1786802762688.903,1786802762688.906,1786802762688.989,1786802762700.863,1786802763001.446,1786802763272.402,1786802763273.598,1786802763273.603,1786802763615.310,12.794,300.583,571.540,341.713,585.534,927.242
1786802782893,6f1b49317c5542c9a249dbd166edc625,demo_exit,LINK_USDT,-1,-1.586839812,1.258145072,0.328694740,1.058145072,-1.586839812,0.000000000,1.000,62.000,,,-5.293500000,-5.291005291,0.000000000,-5.291005291,demo_adverse_cut,13118.237,1058.7,200,10004.715000000,2.001578220,2.001921780,-2.117400000,-6.120900000,0.000000000,-6.116153602,1786802762688.069,1786802762688.903,1786802762688.906,1786802762688.989,1786802762700.863,1786802763001.446,1786802763272.402,1786802763273.598,1786802763273.603,1786802763615.310,12.794,300.583,571.540,341.713,585.534,927.242
1786802795284,67bbc84d78cf4dd4886e7c5faa87b945,crossing,LINK_USDT,1,2.116066241,1.257921185,0.858145056,1.057921185,2.116066241,0.000000000,1.000,131.000,,,,,,,,,,,,,,,,,,1786802795284.487,,,,,,,,,,,,,,,
1786802795285,67bbc84d78cf4dd4886e7c5faa87b945,demo_ioc_request,LINK_USDT,1,2.116066241,1.257921185,0.858145056,1.057921185,2.116066241,0.000000000,2.000,132.000,,1.399,,,,,,,,,,,,,,,,1786802795284.487,1786802795285.718,1786802795285.723,1786802795285.886,,,,,,,,,,,,
1786802796670,67bbc84d78cf4dd4886e7c5faa87b945,demo_ioc_response,LINK_USDT,1,2.116066241,1.257921185,0.858145056,1.057921185,2.116066241,0.000000000,2.000,132.000,,1.399,,,,,,,,,,,,,,,,1786802795284.487,1786802795285.718,1786802795285.723,1786802795285.886,1786802795300.017,1786802795651.096,1786802796670.014,,,,15.530,351.079,1369.997,,,
1786802797009,67bbc84d78cf4dd4886e7c5faa87b945,demo_position_visible,LINK_USDT,1,2.116066241,1.257921185,0.858145056,1.057921185,2.116066241,0.000000000,2.000,132.000,,,,,,,,,1057.3,200,,,,,,,,1786802795284.487,1786802795285.718,1786802795285.723,1786802795285.886,1786802795300.017,1786802795651.096,1786802796670.014,1786802796670.688,1786802796670.691,1786802797009.062,15.530,351.079,1369.997,338.375,1386.204,1724.576
1786802809302,67bbc84d78cf4dd4886e7c5faa87b945,demo_exit,LINK_USDT,1,2.116066241,1.257921185,0.858145056,1.057921185,2.116066241,0.000000000,2.000,132.000,,,3.171900000,3.173595684,3.173595684,-3.173595684,binance_target_caught,7037.248,1057.3,200,9994.656900000,1.998508460,1.999491540,5.286500000,1.288500000,0.000000000,1.289387366,1786802795284.487,1786802795285.718,1786802795285.723,1786802795285.886,1786802795300.017,1786802795651.096,1786802796670.014,1786802796670.688,1786802796670.691,1786802797009.062,15.530,351.079,1369.997,338.375,1386.204,1724.576
1786802869022,922bc3ae895f4238a4e1ce1c5350a570,crossing,LINK_USDT,-1,-2.642636309,1.256914866,1.385721444,1.056914866,-2.642636309,0.000000000,1.000,22.000,,,,,,,,,,,,,,,,,,1786802869022.317,,,,,,,,,,,,,,,
1786802869023,922bc3ae895f4238a4e1ce1c5350a570,demo_ioc_request,LINK_USDT,-1,-2.642636309,1.256914866,1.385721444,1.056914866,-2.642636309,0.000000000,2.000,23.000,,1.160,,,,,,,,,,,,,,,,1786802869022.317,1786802869023.365,1786802869023.368,1786802869023.477,,,,,,,,,,,,
1786802869649,922bc3ae895f4238a4e1ce1c5350a570,demo_ioc_response,LINK_USDT,-1,-2.642636309,1.256914866,1.385721444,1.056914866,-2.642636309,0.000000000,2.000,23.000,,1.160,,,,,,,,,,,,,,,,1786802869022.317,1786802869023.365,1786802869023.368,1786802869023.477,1786802869036.644,1786802869341.002,1786802869649.877,,,,14.327,304.358,613.233,,,
1786802875022,922bc3ae895f4238a4e1ce1c5350a570,rejected,LINK_USDT,-1,-2.642636309,1.256914866,1.385721444,1.056914866,-2.642636309,0.000000000,2.000,23.000,demo_ioc_unfilled_or_pending,1.160,,,,,,,,,,,,,,,,1786802869022.317,1786802869023.365,1786802869023.368,1786802869023.477,1786802869036.644,1786802869341.002,1786802869649.877,1786802869650.613,,,14.327,304.358,613.233,,,
1786802901333,726f6ff29d244fdbba4f08853f029d79,crossing,LINK_USDT,1,1.587511579,1.258369053,0.329142526,1.058369053,1.587511579,0.000000000,10.000,309.000,,,,,,,,,,,,,,,,,,1786802901333.938,,,,,,,,,,,,,,,
1786802917206,517ee2ad9a624295bf2d091432a43377,crossing,LINK_USDT,-1,-3.175611332,1.258369053,1.917242279,1.058369053,-3.175611332,0.000000000,0.000,179.000,,,,,,,,,,,,,,,,,,1786802917206.160,,,,,,,,,,,,,,,
1786802917207,517ee2ad9a624295bf2d091432a43377,demo_ioc_request,LINK_USDT,-1,-3.175611332,1.258369053,1.917242279,1.058369053,-3.175611332,0.000000000,4.000,183.000,,1.064,,,,,,,,,,,,,,,,1786802917206.160,1786802917207.118,1786802917207.121,1786802917207.224,,,,,,,,,,,,
1786802917872,517ee2ad9a624295bf2d091432a43377,demo_ioc_response,LINK_USDT,-1,-3.175611332,1.258369053,1.917242279,1.058369053,-3.175611332,0.000000000,4.000,183.000,,1.064,,,,,,,,,,,,,,,,1786802917206.160,1786802917207.118,1786802917207.121,1786802917207.224,1786802917220.669,1786802917596.180,1786802917872.160,,,,14.509,375.511,651.491,,,
1786802923184,517ee2ad9a624295bf2d091432a43377,rejected,LINK_USDT,-1,-3.175611332,1.258369053,1.917242279,1.058369053,-3.175611332,0.000000000,4.000,183.000,demo_ioc_unfilled_or_pending,1.064,,,,,,,,,,,,,,,,1786802917206.160,1786802917207.118,1786802917207.121,1786802917207.224,1786802917220.669,1786802917596.180,1786802917872.160,1786802917872.913,,,14.509,375.511,651.491,,,
1786802948507,5710d5be1fb44907916f67a4bcbd45ee,crossing,LINK_USDT,1,2.113829739,1.257026584,0.856803155,1.057026584,2.113829739,0.000000000,24.000,0.000,,,,,,,,,,,,,,,,,,1786802948507.573,,,,,,,,,,,,,,,
1786802948508,5710d5be1fb44907916f67a4bcbd45ee,demo_ioc_request,LINK_USDT,1,2.113829739,1.257026584,0.856803155,1.057026584,2.113829739,0.000000000,26.000,2.000,,0.648,,,,,,,,,,,,,,,,1786802948507.573,1786802948508.134,1786802948508.137,1786802948508.221,,,,,,,,,,,,
1786802949169,5710d5be1fb44907916f67a4bcbd45ee,demo_ioc_response,LINK_USDT,1,2.113829739,1.257026584,0.856803155,1.057026584,2.113829739,0.000000000,26.000,2.000,,0.648,,,,,,,,,,,,,,,,1786802948507.573,1786802948508.134,1786802948508.137,1786802948508.221,1786802948517.728,1786802948863.292,1786802949169.580,,,,10.155,345.563,651.852,,,
1786802949551,5710d5be1fb44907916f67a4bcbd45ee,demo_position_visible,LINK_USDT,1,2.113829739,1.257026584,0.856803155,1.057026584,2.113829739,0.000000000,26.000,2.000,,,,,,,,,1056.4,200,,,,,,,,1786802948507.573,1786802948508.134,1786802948508.137,1786802948508.221,1786802948517.728,1786802948863.292,1786802949169.580,1786802949170.281,1786802949170.284,1786802949551.219,10.155,345.563,651.852,380.938,662.711,1043.646
1786802955220,5710d5be1fb44907916f67a4bcbd45ee,demo_exit,LINK_USDT,1,2.113829739,1.257026584,0.856803155,1.057026584,2.113829739,0.000000000,26.000,2.000,,,4.225600000,4.227882888,4.227882888,-1.056970722,binance_target_caught,5505.665,1056.4,200,9994.600400000,1.998920080,1.999679920,4.225600000,0.227000000,1.056412424,0.227037311,1786802948507.573,1786802948508.134,1786802948508.137,1786802948508.221,1786802948517.728,1786802948863.292,1786802949169.580,1786802949170.281,1786802949170.284,1786802949551.219,10.155,345.563,651.852,380.938,662.711,1043.646
1786802965346,10781dd1620d49a995d25439c235c60a,crossing,LINK_USDT,-1,-2.110706567,1.255798976,0.854907591,1.055798976,-2.110706567,0.000000000,0.000,284.000,,,,,,,,,,,,,,,,,,1786802965346.269,,,,,,,,,,,,,,,
